,file,name,enum,xmean,xrmse,PC,CE,EW
0,trends-TP/cmip6-ts/ACCESS-CM2:r1i1p1f1_2020.nc,ACCESS-CM2,1i1p1f1_2020.nc,0.7322335839271545,0.41054490208625793,0.12078313529491425,-0.022569596767425537,-0.10682374238967896
1,trends-TP/cmip6-ts/ACCESS-CM2:r2i1p1f1_2020.nc,ACCESS-CM2,2i1p1f1_2020.nc,1.0483413934707642,0.7152036428451538,-0.5856069326400757,-0.02508258819580078,-0.11132502555847168
2,trends-TP/cmip6-ts/ACCESS-CM2:r3i1p1f1_2020.nc,ACCESS-CM2,3i1p1f1_2020.nc,0.8852254748344421,0.5494548082351685,0.029135558754205704,0.07240176200866699,0.2284533977508545
3,trends-TP/cmip6-ts/AWI-CM-1-1-MR:r1i1p1f1_2020.nc,AWI-CM-1-1-MR,1i1p1f1_2020.nc,0.708771824836731,0.37461432814598083,0.25874456763267517,0.08675765991210938,0.1277099847793579
4,trends-TP/cmip6-ts/BCC-CSM2-MR:r1i1p1f1_2020.nc,BCC-CSM2-MR,1i1p1f1_2020.nc,0.7332833409309387,0.4484040439128876,-0.3654772639274597,-0.2500854730606079,-0.040802717208862305
5,trends-TP/cmip6-ts/CAMS-CSM1-0:r1i1p1f1_2020.nc,CAMS-CSM1-0,1i1p1f1_2020.nc,0.7072350978851318,0.43493545055389404,-0.2779060900211334,-0.07396459579467773,0.03839612007141113
6,trends-TP/cmip6-ts/CAMS-CSM1-0:r2i1p1f1_2020.nc,CAMS-CSM1-0,2i1p1f1_2020.nc,0.7250984907150269,0.5101508498191833,-0.48680442571640015,-0.21034258604049683,-0.18466037511825562
7,trends-TP/cmip6-ts/CAS-ESM2-0:r1i1p1f1_2020.nc,CAS-ESM2-0,1i1p1f1_2020.nc,0.46528181433677673,0.28020668029785156,0.2182701677083969,0.15929877758026123,-0.006982982158660889
8,trends-TP/cmip6-ts/CAS-ESM2-0:r3i1p1f1_2020.nc,CAS-ESM2-0,3i1p1f1_2020.nc,0.41541293263435364,0.27574464678764343,0.3759710192680359,0.30705613642930984,0.11446094512939453
9,trends-TP/cmip6-ts/CESM2-WACCM:r1i1p1f1_2020.nc,CESM2-WACCM,1i1p1f1_2020.nc,0.8014528155326843,0.4654353857040405,0.014474628493189812,0.04276776313781738,0.00015592575073242188
10,trends-TP/cmip6-ts/CESM2-WACCM:r2i1p1f1_2020.nc,CESM2-WACCM,2i1p1f1_2020.nc,1.1688038110733032,0.8890031576156616,-0.4280727207660675,-0.28217196464538574,-0.734311580657959
11,trends-TP/cmip6-ts/CESM2-WACCM:r3i1p1f1_2020.nc,CESM2-WACCM,3i1p1f1_2020.nc,1.0471336841583252,0.7061004638671875,-0.39773663878440857,0.03213143348693848,-0.23992913961410522
12,trends-TP/cmip6-ts/CESM2:r10i1p1f1_2020.nc,CESM2,10i1p1f1_2020.nc,0.8758504986763,0.5953766703605652,-0.5189334750175476,-0.008767664432525635,-0.5709809064865112
13,trends-TP/cmip6-ts/CESM2:r11i1p1f1_2020.nc,CESM2,11i1p1f1_2020.nc,0.5786729454994202,0.4170757234096527,0.015395679511129856,-0.1586783230304718,-0.3036980628967285
14,trends-TP/cmip6-ts/CESM2:r4i1p1f1_2020.nc,CESM2,4i1p1f1_2020.nc,0.6145732998847961,0.3488660454750061,0.08495648950338364,0.04210716485977173,0.047830402851104736
15,trends-TP/cmip6-ts/CIESM:r1i1p1f1_2020.nc,CIESM,1i1p1f1_2020.nc,1.0705883502960205,0.7040573954582214,-0.13615064322948456,-0.03200507164001465,0.04554438591003418
16,trends-TP/cmip6-ts/CMCC-CM2-SR5:r1i1p1f1_2020.nc,CMCC-CM2-SR5,1i1p1f1_2020.nc,0.8764286637306213,0.5443698167800903,-0.1880892664194107,-0.07131737470626831,-0.19899070262908936
17,trends-TP/cmip6-ts/CMCC-ESM2:r1i1p1f1_2020.nc,CMCC-ESM2,1i1p1f1_2020.nc,0.7924925088882446,0.45351549983024597,-0.10378481447696686,0.07700210809707642,-0.02086496353149414
18,trends-TP/cmip6-ts/CNRM-CM6-1-HR:r1i1p1f2_2020.nc,CNRM-CM6-1-HR,1i1p1f2_2020.nc,0.7556806802749634,0.4538593888282776,-0.5002040863037109,-0.031648457050323486,-0.12304633855819702
19,trends-TP/cmip6-ts/CNRM-CM6-1:r1i1p1f2_2020.nc,CNRM-CM6-1,1i1p1f2_2020.nc,0.6459469795227051,0.3548048734664917,0.18202610313892365,0.04715275764465332,0.25674086809158325
20,trends-TP/cmip6-ts/CNRM-CM6-1:r2i1p1f2_2020.nc,CNRM-CM6-1,2i1p1f2_2020.nc,0.5289047360420227,0.3043631613254547,0.15375633537769318,0.16170763969421387,0.24507328867912292
21,trends-TP/cmip6-ts/CNRM-CM6-1:r3i1p1f2_2020.nc,CNRM-CM6-1,3i1p1f2_2020.nc,0.5780638456344604,0.2899790406227112,0.3035043478012085,0.09300979971885681,0.03407567739486694
