,file,name,enum,xmean,xrmse,PC,CE,EW
88,trends-TP/cmip6-ts/EC-Earth3-Veg-LR:r1i1p1f1_2080.nc,EC-Earth3-Veg-LR,1i1p1f1_2080.nc,2.150216817855835,1.7615504264831543,-0.20901791751384735,-0.1164703369140625,-0.43131840229034424
89,trends-TP/cmip6-ts/EC-Earth3-Veg-LR:r2i1p1f1_2080.nc,EC-Earth3-Veg-LR,2i1p1f1_2080.nc,2.304964542388916,1.920499324798584,-0.19880370795726776,-0.1366100311279297,-0.5238232612609863
90,trends-TP/cmip6-ts/EC-Earth3-Veg-LR:r3i1p1f1_2080.nc,EC-Earth3-Veg-LR,3i1p1f1_2080.nc,2.529486894607544,2.1238253116607666,-0.18844114243984222,-0.11229753494262695,-0.22508788108825684
91,trends-TP/cmip6-ts/EC-Earth3-Veg:r12i1p1f1_2080.nc,EC-Earth3-Veg,12i1p1f1_2080.nc,2.312605619430542,1.926183819770813,-0.3020249307155609,-0.15972042083740234,-0.546980619430542
92,trends-TP/cmip6-ts/EC-Earth3-Veg:r14i1p1f1_2080.nc,EC-Earth3-Veg,14i1p1f1_2080.nc,2.4792916774749756,2.077166795730591,-0.3451372981071472,-0.11076641082763672,-0.2197248935699463
93,trends-TP/cmip6-ts/EC-Earth3-Veg:r1i1p1f1_2080.nc,EC-Earth3-Veg,1i1p1f1_2080.nc,2.319507360458374,1.9363112449645996,-0.29843437671661377,-0.12474417686462402,-0.5833845138549805
94,trends-TP/cmip6-ts/EC-Earth3-Veg:r2i1p1f1_2080.nc,EC-Earth3-Veg,2i1p1f1_2080.nc,2.4186439514160156,2.0343010425567627,-0.1446186602115631,-0.12325525283813477,-0.6225507259368896
95,trends-TP/cmip6-ts/EC-Earth3-Veg:r3i1p1f1_2080.nc,EC-Earth3-Veg,3i1p1f1_2080.nc,2.2547285556793213,1.8917468786239624,-0.2965894639492035,-0.14625763893127441,-0.7772270441055298
96,trends-TP/cmip6-ts/EC-Earth3-Veg:r4i1p1f1_2080.nc,EC-Earth3-Veg,4i1p1f1_2080.nc,2.600450277328491,2.201979637145996,-0.349459707736969,-0.15987229347229004,-0.23121356964111328
97,trends-TP/cmip6-ts/EC-Earth3-Veg:r5i1p1f1_2080.nc,EC-Earth3-Veg,5i1p1f1_2080.nc,2.260723114013672,1.9088557958602905,-0.2942521572113037,-0.14831876754760742,-0.9331521987915039
98,trends-TP/cmip6-ts/EC-Earth3-Veg:r6i1p1f1_2080.nc,EC-Earth3-Veg,6i1p1f1_2080.nc,2.5040292739868164,2.1146719455718994,-0.23806242644786835,-0.18565130233764648,-0.5115196704864502
99,trends-TP/cmip6-ts/EC-Earth3:r10i1p1f1_2080.nc,EC-Earth3,10i1p1f1_2080.nc,2.4680635929107666,2.100476026535034,-0.13660567998886108,-0.12004590034484863,-0.8039090633392334
100,trends-TP/cmip6-ts/EC-Earth3:r11i1p1f1_2080.nc,EC-Earth3,11i1p1f1_2080.nc,2.4917171001434326,2.1226580142974854,-0.3189760744571686,-0.18030714988708496,-0.8381893634796143
101,trends-TP/cmip6-ts/EC-Earth3:r12i1p1f1_2080.nc,EC-Earth3,12i1p1f1_2080.nc,2.243306875228882,1.8879886865615845,-0.2251557856798172,-0.1381831169128418,-0.9092814922332764
102,trends-TP/cmip6-ts/EC-Earth3:r13i1p1f1_2080.nc,EC-Earth3,13i1p1f1_2080.nc,2.2877070903778076,1.8947771787643433,-0.22591480612754822,-0.1137242317199707,-0.41173529624938965
103,trends-TP/cmip6-ts/EC-Earth3:r14i1p1f1_2080.nc,EC-Earth3,14i1p1f1_2080.nc,2.4075982570648193,2.0253093242645264,-0.20170582830905914,-0.14208006858825684,-0.6102943420410156
104,trends-TP/cmip6-ts/EC-Earth3:r15i1p1f1_2080.nc,EC-Earth3,15i1p1f1_2080.nc,2.278581380844116,1.9180121421813965,-0.27548617124557495,-0.16666102409362793,-0.8637710809707642
105,trends-TP/cmip6-ts/EC-Earth3:r16i1p1f1_2080.nc,EC-Earth3,16i1p1f1_2080.nc,2.185930013656616,1.8083256483078003,-0.18338556587696075,-0.0979011058807373,-0.6689788103103638
106,trends-TP/cmip6-ts/EC-Earth3:r17i1p1f1_2080.nc,EC-Earth3,17i1p1f1_2080.nc,2.289443254470825,1.8892242908477783,-0.04201024770736694,-0.0239565372467041,-0.2710599899291992
107,trends-TP/cmip6-ts/EC-Earth3:r18i1p1f1_2080.nc,EC-Earth3,18i1p1f1_2080.nc,2.4129440784454346,2.0254735946655273,-0.3397977650165558,-0.17357778549194336,-0.5169920921325684
108,trends-TP/cmip6-ts/EC-Earth3:r19i1p1f1_2080.nc,EC-Earth3,19i1p1f1_2080.nc,2.415508508682251,2.0506784915924072,-0.22264304757118225,-0.08211421966552734,-0.8339786529541016
109,trends-TP/cmip6-ts/EC-Earth3:r1i1p1f1_2080.nc,EC-Earth3,1i1p1f1_2080.nc,2.5288186073303223,2.1499783992767334,-0.19309058785438538,-0.13320708274841309,-0.689058780670166
