,file,name,enum,xmean,xrmse,PC,CE,EW
0,trends-TP/HadISST_ts.nc,HadISST,,0.4362574815750122,0.0,1.0,0.32013423554599285,0.6359505653381348
1,trends-TP/COBE_ts.nc,COBE,,0.4485936462879181,0.1338658481836319,0.8695309162139893,0.2883355598896742,0.5415242910385132
2,trends-TP/COBE2_ts.nc,COBE2,,0.5832604765892029,0.22419068217277527,0.7735839486122131,0.18728534877300262,0.41537952423095703
3,trends-TP/ERSSTv5_ts.nc,ERSSTv5,,0.6145082116127014,0.27822554111480713,0.6467849016189575,0.05459210276603699,0.38976049423217773
4,trends-TP/ORAs5_ts.nc,ORAs5,,0.41879719495773315,0.14966127276420593,0.8219896554946899,0.16666947305202484,0.3283897340297699
5,trends-TP/CMIP6-MMM_2020.nc,CMIP6-MMM_2020.nc,,0.8790526390075684,0.5234996676445007,-0.11649945378303528,-0.0039119720458984375,-0.06809449195861816
6,trends-TP/CMIP6-MMM_2040.nc,CMIP6-MMM_2040.nc,,1.4425389766693115,1.0566869974136353,-0.2567797601222992,-0.07979702949523926,-0.18898522853851318
7,trends-TP/CMIP6-MMM_2060.nc,CMIP6-MMM_2060.nc,,2.008974313735962,1.6167031526565552,-0.3198530972003937,-0.17574691772460938,-0.3047304153442383
8,trends-TP/CMIP6-MMM_2080.nc,CMIP6-MMM_2080.nc,,2.4792816638946533,2.086383581161499,-0.3427661657333374,-0.255875825881958,-0.41615891456604004
9,trends-TP/CMIP6-MMM_2100.nc,CMIP6-MMM_2100.nc,,2.826077699661255,2.4346792697906494,-0.3675830364227295,-0.32582855224609375,-0.5083467960357666
10,trends-TP/HighResMIP-MMM_2000.nc,HighResMIP-MMM_2000.nc,,0.2738643288612366,0.3115585744380951,0.05095997080206871,0.00854387879371643,-0.06796610355377197
11,trends-TP/HighResMIP-MMM_2020.nc,HighResMIP-MMM_2020.nc,,0.7524662613868713,0.4110686182975769,0.14706790447235107,0.021884381771087646,0.00011795759201049805
12,trends-TP/HighResMIP-MMM_2040.nc,HighResMIP-MMM_2040.nc,,1.4867334365844727,1.0975911617279053,-0.30768850445747375,-0.04406630992889404,-0.20975542068481445
13,trends-TP/HighResMIP-MMM_2060.nc,HighResMIP-MMM_2060.nc,,1.9367804527282715,1.5421994924545288,-0.4327984154224396,-0.09238922595977783,-0.29771888256073
14,trends-TP/HighResMIP-MMM_2080.nc,HighResMIP-MMM_2080.nc,,1.9367804527282715,1.5421994924545288,-0.4327984154224396,-0.09238922595977783,-0.29771888256073
15,trends-TP/HighResMIP-MMM_2100.nc,HighResMIP-MMM_2100.nc,,1.9367804527282715,1.5421994924545288,-0.4327984154224396,-0.09238922595977783,-0.29771888256073
